-0.18, 0.13, 0.94, 0.61, 9.22, 26.66, 0.965867, 28.2159, 6.60767, 68.473, 19.9484
-0.35, 0.13, 0.96, 0, 0.58, 30.09, 1.03005, 30.0956, 6.60767, 68.473, 16.2602
-0.24, 0.03, 0.92, 0.63, 3.3, 25.91, 0.951262, 26.1269, 6.60767, 68.473, 23.0739
-0.28, 0.1, 0.9, 0.56, 8.25, 5.7, 0.94784, 10.0432, 6.60767, 68.473, 25.8419
-0.28, 0.04, 0.98, 0.5, 0.6, 19.75, 1.02, 19.7654, 6.60767, 68.473, 11.4783
-0.27, 0.02, 0.91, 1.87, 0.5, 21.1, 0.949421, 21.1886, 6.60767, 68.473, 24.4946
0.05, 0.93, 0.09, 0.14, 1.83, 0, 0.935682, 1.83535, 6.60767, 68.473, 84.8364
-0.27, 0.05, 0.92, 0.73, 0.65, 1.58, 0.960104, 1.8579, 6.60767, 68.473, 23.0739
-0.27, 0.06, 0.91, 0.64, 0.48, 2.43, 0.951105, 2.5583, 6.60767, 68.473, 24.4946
-0.26, 0.04, 0.9, 0.95, 0.3, 2.2, 0.937657, 2.41506, 6.60767, 68.473, 25.8419
-0.26, 0.06, 0.9, 0.49, 0, 4.56, 0.938723, 4.58625, 6.60767, 68.473, 25.8419
-0.3, 0.06, 0.94, 0.37, 0.14, 0.6, 0.988534, 0.718679, 6.60767, 68.473, 19.9484
-0.28, 0.06, 0.93, 0.15, 0.27, 1.26, 0.973088, 1.2973, 6.60767, 68.473, 21.5652
-0.27, 0.07, 0.9, 0.9, 0, 0, 0.942231, 0.9, 6.60767, 68.473, 25.8419
-0.7, 0.52, 0.72, 101.97, 47.13, 8.88, 1.13084, 112.685, 6.64267, 67.5893, 43.9455
-0.21, 0.44, 0.42, 40.09, 72.56, 0.93, 0.643506, 82.9037, 6.648, 68.224, 65.1654
0.12, 0.17, 0.23, 0.24, 76.29, 39.22, 0.310161, 85.7813, 6.59567, 69.9977, 76.7029
0.37, 0.23, 0.9, 15.24, 198.07, 16.96, 0.9999, 199.378, 6.59933, 68.3523, 25.8419
0.89, 0.24, 0.04, 17.67, 49.99, 16.05, 0.922659, 55.397, 6.592, 61.3967, 87.7076
-0.92, 0.51, 0.55, 55.89, 49.99, 71.25, 1.18701, 103.437, 6.59367, 62.9617, 56.633
-1.1, 0.18, 0.86, 88.71, 6.85, 4.92, 1.40784, 89.11, 6.64667, 60.8933, 30.6834
-1.6, 0.51, 0.98, 118.09, 250, 7.23, 1.94435, 276.582, 6.71633, 69.165, 11.4783
-0.62, 0.05, 0.05, 44.45, 91.59, 8.79, 0.624019, 102.185, 6.69833, 69.5367, 87.134
0, 0.15, 0.13, 87.3, 114.91, 8.19, 0.198494, 144.543, 6.682, 74.1553, 82.5304
0.36, 0.56, 0.75, 9.66, 2, 161.73, 1.00285, 162.031, 6.68767, 71.2243, 41.4096
0.13, 0.05, 0.59, 1.5, 0.36, 9.33, 0.606218, 9.45666, 1.25333, 71.5973, 53.843
-0.06, 0.1, 0.91, 2.86, 5.07, 6.11, 0.917442, 8.43899, 1.26333, 71.6923, 24.4946
-0.2, 0.05, 0.01, 0.5, 8.29, 18.16, 0.206398, 19.969, 1.23633, 72.1227, 89.427
-0.19, 0.11, 0.91, 0.31, 7.54, 17.36, 0.936109, 18.9293, 1.268, 72.0647, 24.4946
-0.18, 0.13, 0.94, 0.61, 9.22, 26.66, 0.965867, 28.2159, 1.26933, 72.4407, 19.9484
-0.35, 0.13, 0.96, 0, 0.58, 30.09, 1.03005, 30.0956, 1.27567, 72.2467, 16.2602
-0.24, 0.03, 0.92, 0.63, 3.3, 25.91, 0.951262, 26.1269, 1.26733, 72.219, 23.0739
-0.28, 0.1, 0.9, 0.56, 8.25, 5.7, 0.94784, 10.0432, 1.27033, 71.708, 25.8419
-0.28, 0.04, 0.98, 0.5, 0.6, 19.75, 1.02, 19.7654, 1.271, 71.9193, 11.4783
-0.27, 0.02, 0.91, 1.87, 0.5, 21.1, 0.949421, 21.1886, 1.26767, 72.0067, 24.4946
0.05, 0.93, 0.09, 0.14, 1.83, 0, 0.935682, 1.83535, 1.26333, 71.29, 84.8364
-0.27, 0.05, 0.92, 0.73, 0.65, 1.58, 0.960104, 1.8579, 1.269, 71.323, 23.0739
-0.27, 0.06, 0.91, 0.64, 0.48, 2.43, 0.951105, 2.5583, 1.269, 71.3427, 24.4946
-0.26, 0.04, 0.9, 0.95, 0.3, 2.2, 0.937657, 2.41506, 1.26767, 71.3393, 25.8419
-0.26, 0.06, 0.9, 0.49, 0, 4.56, 0.938723, 4.58625, 1.26833, 71.3927, 25.8419
-0.3, 0.06, 0.94, 0.37, 0.14, 0.6, 0.988534, 0.718679, 1.271, 71.2613, 19.9484
-0.28, 0.06, 0.93, 0.15, 0.27, 1.26, 0.973088, 1.2973, 1.27, 71.2803, 21.5652
-0.27, 0.07, 0.9, 0.9, 0, 0, 0.942231, 0.9, 1.269, 71.2543, 25.8419
0.41, 0.22, 0.81, 78.22, 250, 8.08, 0.934131, 262.076, 1.27567, 82.4343, 35.9041
0.03, 0.52, 0.63, 110.29, 49.99, 50.67, 0.817435, 131.264, 1.25033, 84.2, 50.9499
-0.52, 0.09, 0.77, 145.78, 49.99, 2.2, 0.933488, 154.129, 1.26067, 87.013, 39.6461
-1.37, 0.58, 0, 20.14, 89.58, 3.9, 1.48772, 91.8989, 1.30833, 86.942, 90
-0.64, 0.06, 0.92, 53.18, 120.42, 8.91, 1.12232, 131.941, 1.31233, 85.35, 23.0739
-0.02, 0.28, 0.24, 62.13, 208.85, 3.7, 0.369324, 217.927, 1.29133, 91.7157, 76.1135
0.72, 0.19, 0, 0.48, 250, 3.69, 0.744648, 250.028, 1.25567, 94.2837, 90
0.34, 0.31, 0.57, 9.38, 1.16, 65.76, 0.73253, 66.4357, 1.225, 93.4777, 55.2498
0.33, 0.04, 0.08, 16.89, 49.99, 29.02, 0.341906, 60.2199, 1.137, 84.1637, 85.4114
-0.21, 0.01, 0.17, 48, 49.99, 0.47, 0.27037, 69.3053, 1.126, 82.618, 80.2122
-1.51, 0.29, 0.98, 6.98, 3.82, 7.37, 1.82335, 10.8457, 1.20933, 76.2103, 11.4783
-0.42, 0.32, 0.42, 3, 161.73, 1.07, 0.674685, 161.761, 1.19233, 75.9573, 65.1654
0.13, 0.05, 0.59, 1.5, 0.36, 9.33, 0.606218, 9.45666, 1.19233, 75.9573, 53.843
-0.06, 0.1, 0.91, 2.86, 5.07, 6.11, 0.917442, 8.43899, 1.19233, 75.9573, 24.4946
-0.2, 0.05, 0.01, 0.5, 8.29, 18.16, 0.206398, 19.969, 1.19233, 75.9573, 89.427
-0.19, 0.11, 0.91, 0.31, 7.54, 17.36, 0.936109, 18.9293, 1.19233, 75.9573, 24.4946
-0.18, 0.13, 0.94, 0.61, 9.22, 26.66, 0.965867, 28.2159, 1.19233, 75.9573, 19.9484
-0.35, 0.13, 0.96, 0, 0.58, 30.09, 1.03005, 30.0956, 1.19233, 75.9573, 16.2602
-0.24, 0.03, 0.92, 0.63, 3.3, 25.91, 0.951262, 26.1269, 1.19233, 75.9573, 23.0739
-0.28, 0.1, 0.9, 0.56, 8.25, 5.7, 0.94784, 10.0432, 1.19233, 75.9573, 25.8419
-0.28, 0.04, 0.98, 0.5, 0.6, 19.75, 1.02, 19.7654, 1.19233, 75.9573, 11.4783
-0.27, 0.02, 0.91, 1.87, 0.5, 21.1, 0.949421, 21.1886, 1.19233, 75.9573, 24.4946
0.05, 0.93, 0.09, 0.14, 1.83, 0, 0.935682, 1.83535, 1.19233, 75.9573, 84.8364
-0.27, 0.05, 0.92, 0.73, 0.65, 1.58, 0.960104, 1.8579, 1.19233, 75.9573, 23.0739
-0.27, 0.06, 0.91, 0.64, 0.48, 2.43, 0.951105, 2.5583, 1.19233, 75.9573, 24.4946
